date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:15	2809/2809	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:57:15%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2019%2F12%2F20%2Fnullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed8a1e	(from http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/)
13:57:16	922/922	---M-Z	200	added ('OK')	application/rss+xml	etag:%2246342b8c44666e63dced5c7cc7e30cd4-gzip%22	http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/feed/index.html	(from http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/)
13:57:19	516105/516105	---M--	200	added ('OK')	image/jpeg	etag:%227e009-5a3bca50208e3%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r7.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r7.jpg	(from http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/)
13:57:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:57:19%20GMT	http://127.0.0.1/wordpress/?p=30	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index5643.html	(from http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/)
13:57:20	38920/38920	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:57:20%20GMT	http://127.0.0.1/wordpress/tag/characterful/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/characterful/index.html	(from http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/)
13:57:21	3376/3376	---M--	200	added ('OK')	image/png	etag:%22d30-5a3be587f23b1%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/img/plus-circle.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/img/plus-circle.png	(from http://127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/css/style.css?ver=1587412807)
13:57:51	184328/184328	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d008-5a3be5876477b%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons.eot?pozjks	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons6906.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/icons.css?ver=2.8.2)
13:58:21	184172/184172	---M--	200	added ('OK')	font/ttf	etag:%222cf6c-5a3be5876959b%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons.ttf?pozjks	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons6906.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/icons.css?ver=2.8.2)
13:58:34	814606/814606	---M--	200	added ('OK')	image/jpeg	etag:%22c6e0e-5a3bca575d3ac%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r25.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r25.jpg	(from http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/)
13:58:34	681006/681006	---M--	200	added ('OK')	image/svg+xml	etag:%22a642e-5a3be58765b09%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons.svg?pozjks	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons6906.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/icons.css?ver=2.8.2)
13:58:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:58:35%20GMT	http://127.0.0.1/wordpress/?p=240	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexcfe0.html	(from http://127.0.0.1/wordpress/knowledge-hub/documentation/document-1/)
13:58:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:58:36%20GMT	http://127.0.0.1/wordpress/?p=241	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index03e1.html	(from http://127.0.0.1/wordpress/knowledge-hub/documentation/document-2/)
13:58:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:58:36%20GMT	http://127.0.0.1/wordpress/?p=242	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexa8b8.html	(from http://127.0.0.1/wordpress/knowledge-hub/documentation/document-3/)
13:58:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:58:37%20GMT	http://127.0.0.1/wordpress/?p=245	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexe1a1.html	(from http://127.0.0.1/wordpress/knowledge-hub/reference-groups/reference-group-1/)
13:58:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:58:38%20GMT	http://127.0.0.1/wordpress/?p=243	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/indexfbc5.html	(from http://127.0.0.1/wordpress/knowledge-hub/training-modules/training-module-1/)
13:58:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:58:38%20GMT	http://127.0.0.1/wordpress/?p=244	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index4978.html	(from http://127.0.0.1/wordpress/knowledge-hub/training-modules/training-module-2/)
13:58:41	691923/691923	---M--	200	added ('OK')	image/jpeg	etag:%22a8ed3-5a3bca5eacc6a%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r27.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r27.jpg	(from http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/)
13:58:51	184248/184248	---M--	200	added ('OK')	font/woff	etag:%222cfb8-5a3be5876a917%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons.woff?pozjks	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/icons/fonts/icons6906.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/icons.css?ver=2.8.2)
13:58:53	75336/75336	---M--	200	added ('OK')	font/woff2	etag:%2212648-5a3f4f6e9b887%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:00	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-5a3f4f6e90cae%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.eot	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:08	88428/88428	---M--	200	added ('OK')	font/woff	etag:%221596c-5a3f4f6e9a10e%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.woff	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:08	703999/703999	---M--	200	added ('OK')	image/svg+xml	etag:%22abdff-5a3f4f6e94356%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.svg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:12	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-5a3f4f6e90cae%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:14	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5a3f4f6e9cc0d%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.eot	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:16	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-5a3f4f6ea2da4%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:18	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5a3f4f6e9cc0d%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:19	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-5a3f4f6ea1637%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.woff	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:19	145255/145255	---M--	200	added ('OK')	image/svg+xml	etag:%2223767-5a3f4f6e9e380%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.svg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:22	130600/130600	---M--	200	added ('OK')	font/ttf	etag:%221fe28-5a3f4f6e981d2%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-brands-400.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:25	34096/34096	---M--	200	added ('OK')	font/ttf	etag:%228530-5a3f4f6e9fecc%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-regular-400.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:34	75728/75728	---M--	200	added ('OK')	font/woff2	etag:%22127d0-5a3f4f6ead581%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:50	98384/98384	---M--	200	added ('OK')	font/woff	etag:%2218050-5a3f4f6eac1fd%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.woff	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:51	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5a3f4f6ea4128%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.eot	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:51	847272/847272	---M--	200	added ('OK')	image/svg+xml	etag:%22ceda8-5a3f4f6ea6063%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.svg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:53	40310/40310	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:59:52%20GMT	http://127.0.0.1/wordpress/community/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/community/index.html	(from http://127.0.0.1/wordpress/?p=232)
13:59:55	36528/36528	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/black/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/black/feed/index.html	(from http://127.0.0.1/wordpress/tag/black/)
13:59:56	5343/5343	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/greek/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/greek/feed/index.html	(from http://127.0.0.1/wordpress/tag/greek/)
13:59:57	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5a3f4f6ea4128%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
13:59:57	5343/5343	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/myths/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/myths/feed/index.html	(from http://127.0.0.1/wordpress/tag/myths/)
13:59:58	5397/5397	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/book/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/book/feed/index.html	(from http://127.0.0.1/wordpress/tag/book/)
13:59:58	5403/5403	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/inspire/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/inspire/feed/index.html	(from http://127.0.0.1/wordpress/tag/inspire/)
13:59:59	5399/5399	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/photo/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/photo/feed/index.html	(from http://127.0.0.1/wordpress/tag/photo/)
13:59:59	1007829/1007829	---M--	200	added ('OK')	image/jpeg	etag:%22f60d5-5a3bca65f0337%22	http://127.0.0.1/wordpress/wp-content/uploads/2017/06/r28.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2017/06/r28.jpg	(from http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/)
13:59:59	5448/5448	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/bulgarian/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/bulgarian/feed/index.html	(from http://127.0.0.1/wordpress/tag/bulgarian/)
13:59:59	5440/5440	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/demon/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/demon/feed/index.html	(from http://127.0.0.1/wordpress/tag/demon/)
14:00:00	5440/5440	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/klein/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/klein/feed/index.html	(from http://127.0.0.1/wordpress/tag/klein/)
14:00:00	5325/5325	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/alessandro/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/alessandro/feed/index.html	(from http://127.0.0.1/wordpress/tag/alessandro/)
14:00:00	5319/5319	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/novelli/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/novelli/feed/index.html	(from http://127.0.0.1/wordpress/tag/novelli/)
14:00:01	5364/5364	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/star/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/star/feed/index.html	(from http://127.0.0.1/wordpress/tag/star/)
14:00:01	9767/9767	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/magazine/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/magazine/feed/index.html	(from http://127.0.0.1/wordpress/tag/magazine/)
14:00:01	5372/5372	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/torbjorn/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/torbjorn/feed/index.html	(from http://127.0.0.1/wordpress/tag/torbjorn/)
14:00:02	5389/5389	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/californian/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/californian/feed/index.html	(from http://127.0.0.1/wordpress/tag/californian/)
14:00:02	5379/5379	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/foster/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/foster/feed/index.html	(from http://127.0.0.1/wordpress/tag/foster/)
14:00:02	5377/5377	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/skate/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/skate/feed/index.html	(from http://127.0.0.1/wordpress/tag/skate/)
14:00:03	5319/5319	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/animation/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/animation/feed/index.html	(from http://127.0.0.1/wordpress/tag/animation/)
14:00:03	5313/5313	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/norman/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/norman/feed/index.html	(from http://127.0.0.1/wordpress/tag/norman/)
14:00:03	5313/5313	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/wobbly/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/wobbly/feed/index.html	(from http://127.0.0.1/wordpress/tag/wobbly/)
14:00:03	5312/5312	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc341fe204d993bdfd6d26d922d0e4b1-gzip%22	http://127.0.0.1/wordpress/tag/characterful/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/characterful/feed/index.html	(from http://127.0.0.1/wordpress/tag/characterful/)
14:00:06	192472/192472	---M--	200	added ('OK')	font/ttf	etag:%222efd8-5a3f4f6eaa6a8%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/webfonts/fa-solid-900.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2)
